time,cstrategy
2021-12-08,26108.79999999863
2021-12-09,26566.99999999862
2021-12-10,26447.599999998612
2021-12-11,
2021-12-12,
2021-12-13,26990.599999998605
2021-12-14,26893.599999998598
2021-12-15,26928.799999998595
2021-12-16,27359.19999999859
2021-12-17,27556.799999998588
2021-12-18,
2021-12-19,
2021-12-20,27754.599999998583
2021-12-21,27952.199999998582
2021-12-22,27782.599999998576
2021-12-23,28057.799999998573
2021-12-24,
2021-12-25,
2021-12-26,
2021-12-27,28290.59999999857
2021-12-28,28003.399999998564
2021-12-29,29199.199999998553
2021-12-30,29081.99999999855
2021-12-31,
2022-01-01,
2022-01-02,
2022-01-03,29907.399999998543
2022-01-04,29575.599999998532
2022-01-05,29655.999999998527
2022-01-06,28843.99999999852
2022-01-07,29076.799999998515
2022-01-08,
2022-01-09,
2022-01-10,29471.999999998512
2022-01-11,29217.599999998503
2022-01-12,28807.999999998498
2022-01-13,28560.799999998493
2022-01-14,27761.199999998487
2022-01-15,
2022-01-16,
2022-01-17,27558.999999998483
2022-01-18,27589.399999998477
2022-01-19,28379.79999999847
2022-01-20,28690.199999998466
2022-01-21,29418.19999999846
2022-01-22,
2022-01-23,
2022-01-24,30010.999999998454
2022-01-25,30398.999999998447
2022-01-26,30349.39999999844
2022-01-27,29759.799999998435
2022-01-28,29434.999999998432
2022-01-29,
2022-01-30,
2022-01-31,29667.799999998428
2022-02-01,29900.599999998423
2022-02-02,30690.999999998417
2022-02-03,30041.39999999841
2022-02-04,29751.799999998406
2022-02-05,
2022-02-06,
2022-02-07,29377.399999998397
2022-02-08,29087.79999999839
2022-02-09,28875.799999998384
2022-02-10,29026.399999998375
2022-02-11,29521.999999998367
2022-02-12,
2022-02-13,
2022-02-14,29114.99999999836
2022-02-15,29165.399999998353
2022-02-16,28678.19999999835
2022-02-17,28958.79999999834
2022-02-18,29281.799999998333
2022-02-19,
2022-02-20,
2022-02-21,29902.59999999832
2022-02-22,29680.599999998314
2022-02-23,29758.199999998313
2022-02-24,29678.599999998307
2022-02-25,30108.9999999983
2022-02-26,
2022-02-27,
2022-02-28,
2022-03-01,
2022-03-02,30108.9999999983
2022-03-03,30341.799999998297
2022-03-04,30567.399999998288
2022-03-05,
2022-03-06,
2022-03-07,30800.199999998284
2022-03-08,30630.599999998278
2022-03-09,30853.59999999827
2022-03-10,31121.599999998263
2022-03-11,32337.199999998254
2022-03-12,
2022-03-13,
2022-03-14,33032.99999999825
2022-03-15,32753.39999999824
2022-03-16,32836.199999998236
2022-03-17,32708.999999998232
2022-03-18,32634.79999999822
2022-03-19,
2022-03-20,
2022-03-21,32795.199999998214
2022-03-22,32745.59999999821
2022-03-23,32780.799999998206
2022-03-24,32668.7999999982
2022-03-25,32541.599999998194
2022-03-26,
2022-03-27,
2022-03-28,32449.599999998187
2022-03-29,32202.399999998182
2022-03-30,32407.999999998174
2022-03-31,32350.999999998166
2022-04-01,32223.799999998162
2022-04-02,
2022-04-03,
2022-04-04,32096.599999998158
2022-04-05,31957.19999999815
2022-04-06,31449.999999998145
2022-04-07,32018.199999998134
2022-04-08,32688.59999999813
2022-04-09,
2022-04-10,
2022-04-11,32201.399999998124
2022-04-12,32871.79999999812
2022-04-13,33002.39999999811
2022-04-14,33312.799999998104
2022-04-15,
2022-04-16,
2022-04-17,
2022-04-18,33700.7999999981
2022-04-19,33673.79999999809
2022-04-20,34019.19999999808
2022-04-21,
2022-04-22,34964.799999998075
2022-04-23,
2022-04-24,
2022-04-25,35910.399999998066
2022-04-26,36730.79999999806
2022-04-27,36483.599999998056
2022-04-28,36716.39999999805
2022-04-29,37339.19999999805
2022-04-30,
2022-05-01,
2022-05-02,37664.79999999804
2022-05-03,37855.19999999803
2022-05-04,37380.39999999803
2022-05-05,37613.199999998025
2022-05-06,37536.59999999801
2022-05-07,
2022-05-08,
2022-05-09,37077.199999998
2022-05-10,37302.799999997995
2022-05-11,37613.19999999799
2022-05-12,37981.39999999798
2022-05-13,38351.79999999797
2022-05-14,
2022-05-15,
2022-05-16,37942.19999999797
2022-05-17,37367.79999999796
2022-05-18,37213.39999999795
2022-05-19,36706.199999997945
2022-05-20,36234.19999999794
2022-05-21,
2022-05-22,
2022-05-23,36306.99999999793
2022-05-24,36787.39999999793
2022-05-25,36702.599999997925
2022-05-26,37210.59999999792
2022-05-27,37108.39999999791
2022-05-28,
2022-05-29,
2022-05-30,37941.399999997906
2022-05-31,37819.3999999979
2022-06-01,38229.79999999789
2022-06-02,38242.39999999789
2022-06-03,37665.19999999789
2022-06-04,
2022-06-05,
2022-06-06,37420.999999997875
2022-06-07,37618.599999997874
2022-06-08,37883.99999999787
2022-06-09,37499.59999999786
2022-06-10,37414.79999999786
2022-06-11,
2022-06-12,
2022-06-13,37809.99999999785
2022-06-14,38417.999999997846
2022-06-15,37435.99999999784
2022-06-16,
2022-06-17,37471.39999999783
2022-06-18,
2022-06-19,
2022-06-20,37224.19999999783
2022-06-21,37401.999999997824
2022-06-22,37742.39999999782
2022-06-23,37920.39999999781
2022-06-24,38268.399999997804
2022-06-25,
2022-06-26,
2022-06-27,37891.599999997794
2022-06-28,37607.39999999778
2022-06-29,37712.99999999777
2022-06-30,37758.19999999777
2022-07-01,37546.19999999776
2022-07-02,
2022-07-03,
2022-07-04,37439.39999999775
2022-07-05,37664.59999999775
2022-07-06,38087.79999999774
2022-07-07,38398.199999997734
2022-07-08,38546.19999999773
2022-07-09,
2022-07-10,
2022-07-11,39116.79999999772
2022-07-12,39287.39999999771
2022-07-13,39152.799999997704
2022-07-14,38863.1999999977
2022-07-15,39270.99999999769
2022-07-16,
2022-07-17,
2022-07-18,39023.79999999769
2022-07-19,38496.99999999768
2022-07-20,39104.99999999767
2022-07-21,39732.999999997664
2022-07-22,39648.19999999766
2022-07-23,
2022-07-24,
2022-07-25,39760.99999999766
2022-07-26,38776.59999999765
2022-07-27,39086.99999999764
2022-07-28,39517.39999999764
2022-07-29,39390.19999999763
2022-07-30,
2022-07-31,
2022-08-01,39065.39999999763
2022-08-02,39678.39999999762
2022-08-03,40373.79999999762
2022-08-04,39804.39999999761
2022-08-05,40199.599999997605
2022-08-06,
2022-08-07,
2022-08-08,39549.9999999976
2022-08-09,39575.199999997596
2022-08-10,39687.99999999759
2022-08-11,40008.59999999758
2022-08-12,40516.599999997576
2022-08-13,
2022-08-14,
2022-08-15,40211.99999999757
2022-08-16,40134.99999999756
2022-08-17,40022.999999997555
2022-08-18,40073.39999999755
2022-08-19,39896.59999999754
2022-08-20,
2022-08-21,
2022-08-22,39409.399999997535
2022-08-23,40020.19999999752
2022-08-24,39480.59999999752
2022-08-25,39013.59999999751
2022-08-26,38886.399999997506
2022-08-27,
2022-08-28,
2022-08-29,38739.1999999975
2022-08-30,39559.79999999749
2022-08-31,38520.399999997484
2022-09-01,38923.599999997474
2022-09-02,38598.79999999747
2022-09-03,
2022-09-04,
2022-09-05,38403.99999999747
2022-09-06,38616.79999999746
2022-09-07,
2022-09-08,38002.399999997455
2022-09-09,38072.79999999745
2022-09-10,
2022-09-11,
2022-09-12,38065.599999997445
2022-09-13,37900.79999999744
2022-09-14,37551.199999997436
2022-09-15,38649.399999997426
2022-09-16,38239.79999999742
2022-09-17,
2022-09-18,
2022-09-19,38670.199999997414
2022-09-20,39065.39999999741
2022-09-21,39495.799999997405
2022-09-22,39643.7999999974
2022-09-23,40491.79999999739
2022-09-24,
2022-09-25,
2022-09-26,40542.199999997385
2022-09-27,40774.99999999738
2022-09-28,40623.39999999737
2022-09-29,40766.39999999736
2022-09-30,40194.39999999735
2022-10-01,
2022-10-02,
2022-10-03,40624.79999999735
2022-10-04,40857.59999999734
2022-10-05,40970.39999999734
2022-10-06,40320.79999999733
2022-10-07,39838.59999999733
2022-10-08,
2022-10-09,
2022-10-10,40148.99999999732
2022-10-11,40279.39999999732
2022-10-12,
2022-10-13,39914.99999999731
2022-10-14,40498.1999999973
2022-10-15,
2022-10-16,
2022-10-17,40081.39999999729
2022-10-18,39791.79999999728
2022-10-19,39379.59999999728
2022-10-20,39189.99999999727
2022-10-21,39062.79999999727
2022-10-22,
2022-10-23,
2022-10-24,39097.999999997264
2022-10-25,39268.19999999726
2022-10-26,39196.199999997254
2022-10-27,39278.99999999725
2022-10-28,39356.59999999725
2022-10-29,
2022-10-30,
2022-10-31,39786.99999999724
2022-11-01,39532.599999997234
2022-11-02,
2022-11-03,39405.39999999723
2022-11-04,39470.59999999723
2022-11-05,
2022-11-06,
2022-11-07,39576.19999999722
2022-11-08,39658.99999999721
2022-11-09,39789.39999999721
2022-11-10,40087.3999999972
2022-11-11,40235.39999999719
2022-11-12,
2022-11-13,
2022-11-14,40285.79999999719
2022-11-15,
2022-11-16,40223.79999999718
2022-11-17,40258.99999999718
2022-11-18,39789.59999999717
2022-11-19,
2022-11-20,
2022-11-21,40297.59999999716
2022-11-22,41117.999999997155
2022-11-23,41038.39999999715
2022-11-24,40303.99999999714
2022-11-25,40886.99999999713
2022-11-26,
2022-11-27,
2022-11-28,40477.39999999713
2022-11-29,40547.79999999712
2022-11-30,40780.59999999712
2022-12-01,40653.39999999711
2022-12-02,40666.399999997106
2022-12-03,
2022-12-04,
2022-12-05,40711.9999999971
2022-12-06,39952.799999997085
2022-12-07,40227.99999999708
2022-12-08,40343.59999999707
2022-12-09,40766.79999999706
2022-12-10,
2022-12-11,
2022-12-12,41437.19999999706
2022-12-13,41339.99999999705
2022-12-14,40995.19999999705
2022-12-15,41665.599999997045
2022-12-16,42496.39999999703
2022-12-17,
2022-12-18,
2022-12-19,41664.399999997026
2022-12-20,42532.39999999702
2022-12-21,42233.19999999701
2022-12-22,41681.199999997
2022-12-23,41793.999999996995
2022-12-24,
2022-12-25,
2022-12-26,42661.99999999699
2022-12-27,42774.79999999698
2022-12-28,42117.99999999697
2022-12-29,42338.599999996964
2022-12-30,
2022-12-31,
2023-01-01,
2023-01-02,42026.59999999696
2023-01-03,42402.19999999695
2023-01-04,42345.39999999694
2023-01-05,42168.59999999693
2023-01-06,42203.799999996925
2023-01-07,
2023-01-08,
2023-01-09,42116.79999999692
2023-01-10,42349.59999999691
2023-01-11,42102.39999999691
2023-01-12,42165.5999999969
2023-01-13,42385.799999996896
2023-01-14,
2023-01-15,
2023-01-16,43143.999999996886
2023-01-17,43016.79999999688
2023-01-18,43422.39999999687
2023-01-19,43097.59999999687
2023-01-20,43345.59999999686
2023-01-21,
2023-01-22,
2023-01-23,43091.199999996854
2023-01-24,43161.59999999685
2023-01-25,43394.399999996844
2023-01-26,42907.19999999684
2023-01-27,43337.59999999683
2023-01-28,
2023-01-29,
2023-01-30,42823.199999996825
2023-01-31,42858.39999999682
2023-02-01,43006.399999996815
2023-02-02,43826.79999999681
2023-02-03,43927.1999999968
2023-02-04,
2023-02-05,
2023-02-06,44535.199999996796
2023-02-07,45085.79999999679
2023-02-08,46073.79999999678
2023-02-09,46231.79999999677
2023-02-10,45744.59999999677
2023-02-11,
2023-02-12,
2023-02-13,45952.79999999676
2023-02-14,45543.19999999675
2023-02-15,45233.599999996746
2023-02-16,44823.99999999674
2023-02-17,45494.399999996735
2023-02-18,
2023-02-19,
2023-02-20,
2023-02-21,
2023-02-22,45571.99999999673
2023-02-23,45607.19999999673
2023-02-24,46937.99999999672
2023-02-25,
2023-02-26,
2023-02-27,46450.799999996714
2023-02-28,46553.59999999671
2023-03-01,46066.399999996705
2023-03-02,45416.7999999967
2023-03-03,45529.599999996695
2023-03-04,
2023-03-05,
2023-03-06,45402.39999999669
2023-03-07,45382.99999999668
2023-03-08,46013.399999996676
2023-03-09,45921.39999999667
2023-03-10,46459.39999999666
2023-03-11,
2023-03-12,
2023-03-13,46412.19999999666
2023-03-14,46284.99999999665
2023-03-15,46680.19999999665
2023-03-16,46185.79999999664
2023-03-17,46681.199999996636
2023-03-18,
2023-03-19,
2023-03-20,46363.99999999663
2023-03-21,45791.999999996624
2023-03-22,45467.19999999662
2023-03-23,46462.79999999661
2023-03-24,46998.19999999661
2023-03-25,
2023-03-26,
2023-03-27,46263.7999999966
2023-03-28,45759.19999999659
2023-03-29,46184.39999999659
2023-03-30,46397.199999996585
2023-03-31,45782.59999999658
2023-04-01,
2023-04-02,
2023-04-03,45217.99999999657
2023-04-04,45253.19999999657
2023-04-05,45081.19999999656
2023-04-06,44899.199999996556
2023-04-07,
2023-04-08,
2023-04-09,
2023-04-10,44904.59999999655
2023-04-11,44724.79999999655
2023-04-12,45135.19999999654
2023-04-13,44892.99999999654
2023-04-14,44680.99999999653
2023-04-15,
2023-04-16,
2023-04-17,44906.59999999652
2023-04-18,45269.399999996516
2023-04-19,45579.79999999651
2023-04-20,45817.599999996506
2023-04-21,
2023-04-22,
2023-04-23,
2023-04-24,45407.9999999965
2023-04-25,45423.1999999965
2023-04-26,45276.19999999649
2023-04-27,45826.599999996484
2023-04-28,45109.799999996474
2023-04-29,
2023-04-30,
2023-05-01,
2023-05-02,45685.19999999647
2023-05-03,46630.79999999646
2023-05-04,47223.599999996455
2023-05-05,47653.99999999645
2023-05-06,
2023-05-07,
2023-05-08,47986.99999999644
2023-05-09,47932.399999996436
2023-05-10,47587.59999999643
2023-05-11,47580.39999999643
2023-05-12,47450.79999999642
2023-05-13,
2023-05-14,
2023-05-15,47861.19999999642
2023-05-16,48093.99999999641
2023-05-17,47606.79999999641
2023-05-18,47409.599999996404
2023-05-19,47189.9999999964
2023-05-20,
2023-05-21,
2023-05-22,46962.799999996394
2023-05-23,46870.79999999639
2023-05-24,47123.59999999638
2023-05-25,48029.199999996374
2023-05-26,48064.39999999637
2023-05-27,
2023-05-28,
2023-05-29,48962.79999999636
2023-05-30,49040.399999996356
2023-05-31,50063.599999996346
2023-06-01,49816.39999999634
2023-06-02,49788.99999999634
2023-06-03,
2023-06-04,
2023-06-05,49831.799999996336
2023-06-06,50099.79999999633
2023-06-07,50605.19999999632
2023-06-08,
2023-06-09,50947.99999999632
2023-06-10,
2023-06-11,
2023-06-12,50700.99999999631
2023-06-13,51161.5999999963
2023-06-14,50686.7999999963
2023-06-15,50574.599999996295
2023-06-16,50122.59999999629
2023-06-17,
2023-06-18,
2023-06-19,50488.19999999628
2023-06-20,50163.399999996276
2023-06-21,50783.79999999627
2023-06-22,50646.79999999626
2023-06-23,50404.99999999625
2023-06-24,
2023-06-25,
2023-06-26,50202.79999999625
2023-06-27,51288.39999999624
2023-06-28,50971.199999996235
2023-06-29,50321.59999999623
2023-06-30,50229.59999999622
2023-07-01,
2023-07-02,
2023-07-03,50627.599999996215
2023-07-04,51298.199999996206
2023-07-05,50516.1999999962
2023-07-06,50748.999999996195
2023-07-07,50961.79999999619
2023-07-08,
2023-07-09,
2023-07-10,51097.39999999618
2023-07-11,51160.59999999617
2023-07-12,51121.19999999616
2023-07-13,50796.39999999616
2023-07-14,50669.199999996155
2023-07-15,
2023-07-16,
2023-07-17,50817.19999999615
2023-07-18,50622.399999996145
2023-07-19,50817.79999999614
2023-07-20,50690.599999996135
2023-07-21,50753.39999999613
2023-07-22,
2023-07-23,
2023-07-24,50788.59999999613
2023-07-25,50648.799999996125
2023-07-26,50271.59999999612
2023-07-27,51714.79999999611
2023-07-28,51565.199999996104
2023-07-29,
2023-07-30,
2023-07-31,51028.399999996094
2023-08-01,51611.599999996084
2023-08-02,51519.59999999608
2023-08-03,52177.59999999607
2023-08-04,52253.39999999606
2023-08-05,
2023-08-06,
2023-08-07,52163.79999999605
2023-08-08,51624.199999996046
2023-08-09,51401.99999999604
2023-08-10,51789.999999996035
2023-08-11,51192.99999999603
2023-08-12,
2023-08-13,
2023-08-14,51328.39999999602
2023-08-15,51343.59999999602
2023-08-16,51246.79999999601
2023-08-17,51149.599999996004
2023-08-18,51040.199999995995
2023-08-19,
2023-08-20,
2023-08-21,50885.39999999599
2023-08-22,50510.999999995984
2023-08-23,51378.99999999598
2023-08-24,51156.79999999597
2023-08-25,51029.59999999597
2023-08-26,
2023-08-27,
2023-08-28,50557.59999999596
2023-08-29,50142.999999995955
2023-08-30,50998.599999995946
2023-08-31,50886.59999999594
2023-09-01,51566.99999999593
2023-09-02,
2023-09-03,
2023-09-04,51242.19999999593
2023-09-05,50847.79999999592
2023-09-06,51023.39999999591
2023-09-07,
2023-09-08,50938.79999999591
2023-09-09,
2023-09-10,
2023-09-11,50739.3999999959
2023-09-12,50377.19999999589
2023-09-13,50710.199999995886
2023-09-14,50280.79999999588
2023-09-15,50176.19999999587
2023-09-16,
2023-09-17,
2023-09-18,49626.79999999586
2023-09-19,50249.799999995856
2023-09-20,50712.999999995845
2023-09-21,50165.99999999584
2023-09-22,50118.99999999583
2023-09-23,
2023-09-24,
2023-09-25,50179.399999995825
2023-09-26,50229.79999999582
2023-09-27,50737.79999999581
2023-09-28,50412.99999999581
2023-09-29,50758.3999999958
2023-09-30,
2023-10-01,
2023-10-02,50253.999999995794
2023-10-03,50551.99999999579
2023-10-04,50924.79999999578
2023-10-05,51355.19999999578
2023-10-06,51595.399999995774
2023-10-07,
2023-10-08,
2023-10-09,51023.39999999577
2023-10-10,51418.599999995764
2023-10-11,51353.99999999576
2023-10-12,
2023-10-13,51861.99999999575
2023-10-14,
2023-10-15,
2023-10-16,52137.19999999575
2023-10-17,52450.19999999574
2023-10-18,52760.599999995735
2023-10-19,52860.99999999573
2023-10-20,53358.799999995725
2023-10-21,
2023-10-22,
2023-10-23,53454.19999999572
2023-10-24,53344.59999999571
2023-10-25,53359.99999999571
2023-10-26,52920.5999999957
2023-10-27,52870.99999999569
2023-10-28,
2023-10-29,
2023-10-30,53289.19999999568
2023-10-31,53126.79999999568
2023-11-01,53712.39999999567
2023-11-02,
2023-11-03,53647.79999999567
2023-11-04,
2023-11-05,
2023-11-06,53622.99999999566
2023-11-07,53163.599999995655
2023-11-08,52784.39999999564
2023-11-09,53212.399999995636
2023-11-10,52582.79999999563
2023-11-11,
2023-11-12,
2023-11-13,52617.99999999563
2023-11-14,52455.599999995626
2023-11-15,
2023-11-16,52165.99999999562
2023-11-17,52183.99999999561
2023-11-18,
2023-11-19,
2023-11-20,52974.39999999561
2023-11-21,53117.3999999956
2023-11-22,53392.5999999956
2023-11-23,53687.99999999559
2023-11-24,53365.79999999559
2023-11-25,
2023-11-26,
2023-11-27,53811.19999999558
2023-11-28,53849.19999999557
2023-11-29,53242.39999999556
2023-11-30,52670.399999995556
2023-12-01,52653.19999999555
2023-12-02,
2023-12-03,
2023-12-04,53598.79999999554
2023-12-05,53506.799999995535
2023-12-06,53704.59999999553
2023-12-07,54132.39999999553
2023-12-08,53807.599999995524
2023-12-09,
2023-12-10,
2023-12-11,53320.39999999552
2023-12-12,54245.99999999551
2023-12-13,54098.79999999551
2023-12-14,54064.1999999955
2023-12-15,53614.599999995495
2023-12-16,
2023-12-17,
2023-12-18,53564.99999999549
2023-12-19,53187.799999995485
2023-12-20,55133.79999999547
2023-12-21,54776.79999999546
2023-12-22,54427.19999999546
2023-12-23,
2023-12-24,
2023-12-25,
2023-12-26,54899.99999999545
2023-12-27,54747.79999999545
2023-12-28,54620.599999995444
2023-12-29,
2023-12-30,
2023-12-31,
2024-01-01,
2024-01-02,54620.599999995444
2024-01-03,54373.39999999544
2024-01-04,53886.199999995435
2024-01-05,54514.19999999543
2024-01-06,
2024-01-07,
2024-01-08,54909.399999995425
2024-01-09,55057.19999999542
2024-01-10,55007.39999999542
2024-01-11,54175.39999999541
2024-01-12,54108.199999995406
2024-01-13,
2024-01-14,
2024-01-15,53853.7999999954
2024-01-16,54306.99999999539
2024-01-17,54142.199999995384
2024-01-18,54572.59999999538
2024-01-19,54522.99999999537
2024-01-20,
2024-01-21,
2024-01-22,55163.39999999537
2024-01-23,55071.39999999536
2024-01-24,55601.99999999535
2024-01-25,55172.399999995345
2024-01-26,55117.79999999534
2024-01-27,
2024-01-28,
2024-01-29,55490.599999995335
2024-01-30,55680.99999999533
2024-01-31,55259.19999999532
2024-02-01,55546.999999995314
2024-02-02,55722.19999999531
2024-02-03,
2024-02-04,
2024-02-05,55912.599999995306
2024-02-06,55600.5999999953
2024-02-07,55566.19999999529
2024-02-08,55961.39999999529
2024-02-09,56289.39999999528
2024-02-10,
2024-02-11,
2024-02-12,
2024-02-13,
2024-02-14,56211.99999999528
2024-02-15,56097.199999995275
2024-02-16,55735.19999999527
2024-02-17,
2024-02-18,
2024-02-19,55720.399999995265
2024-02-20,56150.79999999526
2024-02-21,56378.79999999525
2024-02-22,57466.99999999524
2024-02-23,58040.19999999523
2024-02-24,
2024-02-25,
2024-02-26,57580.599999995226
2024-02-27,57728.59999999522
2024-02-28,57886.59999999521
2024-02-29,58056.999999995205
2024-03-01,57657.5999999952
2024-03-02,
2024-03-03,
2024-03-04,57630.59999999519
2024-03-05,57526.19999999518
2024-03-06,57494.19999999517
2024-03-07,57401.99999999517
2024-03-08,57487.39999999516
2024-03-09,
2024-03-10,
2024-03-11,57550.19999999516
2024-03-12,57302.999999995154
2024-03-13,56985.99999999515
2024-03-14,57619.19999999514
2024-03-15,57314.399999995134
2024-03-16,
2024-03-17,
2024-03-18,57797.39999999513
2024-03-19,58292.99999999512
2024-03-20,58603.39999999511
2024-03-21,58371.399999995105
2024-03-22,58139.79999999509
2024-03-23,
2024-03-24,
2024-03-25,58215.199999995086
2024-03-26,57820.59999999508
2024-03-27,57745.79999999508
2024-03-28,58053.79999999507
2024-03-29,
2024-03-30,
2024-03-31,
2024-04-01,58156.79999999506
2024-04-02,58087.19999999506
2024-04-03,57927.59999999505
2024-04-04,57870.79999999504
2024-04-05,58463.599999995036
2024-04-06,
2024-04-07,
2024-04-08,58551.59999999503
2024-04-09,58441.99999999502
2024-04-10,58837.19999999502
2024-04-11,59265.19999999501
2024-04-12,58817.99999999501
2024-04-13,
2024-04-14,
2024-04-15,59290.799999995004
2024-04-16,59918.799999995
2024-04-17,60306.79999999499
2024-04-18,60321.99999999499
2024-04-19,60732.39999999498
2024-04-20,
2024-04-21,
2024-04-22,60815.19999999498
2024-04-23,60927.99999999497
2024-04-24,60523.39999999497
2024-04-25,60268.59999999496
2024-04-26,59936.39999999496
2024-04-27,
2024-04-28,
2024-04-29,60059.199999994955
2024-04-30,60729.59999999495
2024-05-01,
2024-05-02,61040.39999999494
2024-05-03,61180.599999994934
2024-05-04,
2024-05-05,
2024-05-06,61080.99999999493
2024-05-07,60833.799999994924
2024-05-08,60601.79999999492
2024-05-09,61032.19999999491
2024-05-10,61372.39999999491
2024-05-11,
2024-05-12,
2024-05-13,61567.7999999949
2024-05-14,61295.5999999949
2024-05-15,61071.19999999489
2024-05-16,61166.59999999488
2024-05-17,61416.99999999488
2024-05-18,
2024-05-19,
2024-05-20,61407.39999999487
2024-05-21,62000.19999999487
2024-05-22,61790.79999999486
2024-05-23,61881.19999999485
2024-05-24,62531.799999994844
2024-05-25,
2024-05-26,
2024-05-27,62624.59999999484
2024-05-28,62887.59999999483
2024-05-29,63167.79999999483
2024-05-30,
2024-05-31,63845.79999999482
2024-06-01,
2024-06-02,
2024-06-03,63633.799999994815
2024-06-04,63537.1999999948
2024-06-05,64087.599999994796
2024-06-06,64202.99999999479
2024-06-07,64153.399999994785
2024-06-08,
2024-06-09,
2024-06-10,64000.99999999478
2024-06-11,63648.79999999478
2024-06-12,64186.79999999477
2024-06-13,63861.99999999477
2024-06-14,63300.19999999476
2024-06-15,
2024-06-16,
2024-06-17,63923.19999999475
2024-06-18,64185.99999999475
2024-06-19,64201.199999994744
2024-06-20,64793.99999999474
2024-06-21,64214.399999994734
2024-06-22,
2024-06-23,
2024-06-24,64397.19999999473
2024-06-25,64989.999999994725
2024-06-26,65132.79999999472
2024-06-27,65083.199999994715
2024-06-28,65478.39999999471
2024-06-29,
2024-06-30,
2024-07-01,65626.39999999473
2024-07-02,66021.59999999474
2024-07-03,65529.39999999475
2024-07-04,65549.99999999478
2024-07-05,66220.3999999948
2024-07-06,
2024-07-07,
2024-07-08,65793.59999999484
2024-07-09,66181.59999999487
2024-07-10,66311.79999999488
2024-07-11,66742.1999999949
2024-07-12,66332.59999999493
2024-07-13,
2024-07-14,
2024-07-15,66205.39999999494
2024-07-16,66318.19999999496
2024-07-17,66528.39999999497
2024-07-18,66923.59999999499
2024-07-19,67413.99999999501
2024-07-20,
2024-07-21,
2024-07-22,67711.99999999504
2024-07-23,67464.99999999507
2024-07-24,67500.19999999508
2024-07-25,66910.5999999951
2024-07-26,67503.39999999512
2024-07-27,
2024-07-28,
2024-07-29,67616.19999999514
2024-07-30,67566.59999999516
2024-07-31,67799.39999999518
2024-08-01,68402.59999999522
2024-08-02,
2024-08-03,
2024-08-04,
2024-08-05,
2024-08-06,
2024-08-07,
2024-08-08,68910.59999999525
2024-08-09,68163.59999999528
2024-08-10,
2024-08-11,
2024-08-12,67853.9999999953
2024-08-13,67719.59999999533
2024-08-14,67147.59999999536
2024-08-15,67270.7999999954
2024-08-16,67618.59999999542
2024-08-17,
2024-08-18,
2024-08-19,68649.39999999547
2024-08-20,68459.9999999955
2024-08-21,68297.59999999551
2024-08-22,68978.19999999554
2024-08-23,69210.99999999556
2024-08-24,
2024-08-25,
2024-08-26,69118.99999999559
2024-08-27,69154.1999999956
2024-08-28,68961.99999999562
2024-08-29,69512.39999999564
2024-08-30,69349.99999999565
2024-08-31,
2024-09-01,
2024-09-02,69202.79999999567
2024-09-03,69818.19999999569
2024-09-04,69006.19999999572
2024-09-05,68681.39999999573
2024-09-06,68714.19999999575
2024-09-07,
2024-09-08,
2024-09-09,69419.79999999578
2024-09-10,70287.79999999581
2024-09-11,70718.19999999584
2024-09-12,70428.59999999586
2024-09-13,70604.1999999959
2024-09-14,
2024-09-15,
2024-09-16,70824.3999999959
2024-09-17,70252.39999999593
2024-09-18,70125.19999999595
2024-09-19,69870.39999999596
2024-09-20,70348.39999999599
2024-09-21,
2024-09-22,
2024-09-23,70151.19999999601
2024-09-24,69861.39999999602
2024-09-25,69811.79999999604
2024-09-26,69501.99999999606
2024-09-27,69539.59999999606
2024-09-28,
2024-09-29,
2024-09-30,69732.39999999608
2024-10-01,69422.7999999961
2024-10-02,69338.39999999614
2024-10-03,69211.19999999616
2024-10-04,69861.59999999618
2024-10-05,
2024-10-06,
2024-10-07,70416.9999999962
2024-10-08,71087.39999999623
2024-10-09,71400.19999999624
2024-10-10,70728.19999999627
2024-10-11,70330.99999999629
2024-10-12,
2024-10-13,
2024-10-14,70578.99999999632
2024-10-15,71311.99999999635
2024-10-16,70740.19999999639
2024-10-17,70252.9999999964
2024-10-18,71453.79999999645
2024-10-19,
2024-10-20,
2024-10-21,71488.99999999646
2024-10-22,71079.39999999649
2024-10-23,70267.39999999652
2024-10-24,70542.59999999653
2024-10-25,70260.59999999656
2024-10-26,
2024-10-27,
2024-10-28,70635.99999999658
2024-10-29,70566.3999999966
2024-10-30,70876.79999999663
2024-10-31,71674.79999999666
2024-11-01,72422.79999999669
2024-11-02,
2024-11-03,
2024-11-04,73103.39999999672
2024-11-05,72940.99999999673
2024-11-06,73081.79999999677
2024-11-07,72677.39999999681
2024-11-08,73270.19999999682
2024-11-09,
2024-11-10,
2024-11-11,73580.59999999685
2024-11-12,73383.79999999689
2024-11-13,73519.19999999691
2024-11-14,73864.79999999695
2024-11-15,
2024-11-16,
2024-11-17,
2024-11-18,73915.19999999697
2024-11-19,73265.599999997
2024-11-20,
2024-11-21,72940.799999997
2024-11-22,72488.79999999703
2024-11-23,
2024-11-24,
2024-11-25,72721.59999999705
2024-11-26,73229.59999999708
2024-11-27,74079.9999999971
2024-11-28,74115.19999999712
2024-11-29,74115.19999999712
2024-11-30,
2024-12-01,
2024-12-02,73865.59999999714
2024-12-03,73555.99999999716
2024-12-04,73558.79999999718
2024-12-05,73809.1999999972
2024-12-06,73974.79999999724
2024-12-07,
